Number,Code,Name,Type number,AttrAIRPORT_AM,AttrAIRPORT_LT,AttrAIRPORT_PM,CALIFACTOREXTWORKPLACES,CarAccessTime,CarParkCostPerHour,COMMNO,COMMNO_NEW,DUBAIRES_EXTERNAL2021ADJUSTMENT,ESCORT,EXTMODEL_LAB1,EXTMODEL_LAB2,FACTORWORKPLACESOCCUPIEDBYEXTERNALS,INTERNALWALKTIME_PR,MALL,Old_Zone_No,ORIGINTRAFFICCORRECTION,ORIGINTRAFFICCORRECTION_LT,ORIGINTRAFFICCORRECTION_PM,OTHERS,Parking_rates_2020,Parking_rates_2030,PR Site,SECTOR,SHAREWORKPLACESAM,SHAREWORKPLACETYP1,SHOPPING,TS_Number_Name,VirtualInternDirectDistance,VISITING,WORKPLACES,ZoneParkType,AREA_HECT,TAZXCRD,TAZYCRD
63100500,Ultimate_Base_Original,Sheikh_Hamdan's_Land_(08),1,0,0,0,0.06,4.01,0,600,631,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0,0,0,,1259.27,0,0,NonCBD,63.431,55,25
63100600,Ultimate_Base_Original,Sheikh_Hamdan's_Land_(09),1,0,0,0,0.06,4.01,0,600,631,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.52,0.81,0,,903.54,0,27.68,NonCBD,32.656,55,25
63100700,Ultimate_TIS_Original,Sheikh_Hamdan's_Land_(20),3,0,0,0,0.06,4.01,0,600,631,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.52,0.81,0,,545.39,0,85.45,NonCBD,11.898,55,25
63100800,,Sheikh_Hamdan's_Land_(04)_split,0,0,0,0,0.06,4.01,0,0,631,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,401.03,0,2959.4,NonCBD,6.433,55,25
63100900,,Sheikh_Hamdan's_Land_(03)_split,0,0,0,0,0.06,4.01,0,0,631,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.44,0.45,0,,188.61,0,406.78,NonCBD,1.423,55,25
63101000,,Sheikh_Hamdan's_Land_(04)_split,0,0,0,0,0.06,4.01,0,0,631,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,165.81,0,138.4,NonCBD,1.1,55,25
63101100,,Sheikh_Hamdan's_Land_(03)_split,0,0,0,0,0.06,4.01,0,0,631,1,0,0,0,0.05,,0,,1,1,,0,2,6,,6,0.36,0.45,0,,628.21,0,67.4,NonCBD,15.786,55,25
63101200,,Sheikh_Hamdan's_Land_(03)_split,0,0,0,0,0.06,4.01,0,0,631,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.38,0.45,0,,841.09,0,52.95,NonCBD,28.297,55,25
63101300,,Sheikh_Hamdan's_Land_(04)_split,0,0,0,0,0.06,4.01,0,0,631,1,0,0,0,0.05,,0,,1,1,,0,2,6,,6,0.38,0.48,0,,617.62,0,982.05,NonCBD,15.258,55,25
63101400,,Sheikh_Hamdan's_Land_(04)_split,0,0,0,0,0.06,4.01,0,0,631,1,0,0,0,0.05,,0,,1,1,,0,2,6,,6,0.37,0.45,0,,755.36,0,1749.88,NonCBD,22.823,55,25
64300100,Ultimate_TIS_Aggregated,Dubailand_(06),4,0,0,0,0.06,4.01,0,600,643,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.52,0.81,0,,801.01,0,10.63,NonCBD,25.665,55,25
64300200,Ultimate_TIS_Aggregated,Dubailand_(07),4,0,0,0,0.06,4.01,0,600,643,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.4,0.75,9,,990.44,0,19.62,NonCBD,39.239,55,25
64300300,,Dubailand_(06)_split,0,0,0,0,0.06,4.01,0,0,643,1,0,0,0,0.05,,0,,1,1,,0,0,6,,6,0.36,0.45,0,,317.19,0,0,NonCBD,4.024,55,25
64300400,,Dubailand_(06)_split,0,0,0,0,0.06,4.01,0,0,643,1,0,0,0,0.05,,0,,1,1,,0,2,6,,6,0.38,0.49,13,,529.37,0,64.04,NonCBD,11.209,55,25
64500100,Ultimate_Base_Original,Dubailand_27_PHASE_3_(2015)_&_Sheikh's_Land_(01),1,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.5,0.67,0,,1026.8,0,778.66,NonCBD,42.173,55,25
64500200,Ultimate_Base_Original,Sheikh_Hamdan's_Land_(05),1,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.52,0.81,0,,1013.13,0,836.43,NonCBD,41.058,55,25
64500300,Ultimate_Base_Original,Sheikh_Hamdan's_Land_(06),1,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.37,0.46,15,,1153.51,0,1288.95,NonCBD,53.224,55,25
64500400,Ultimate_TIS_Aggregated,Dubailand_(01),4,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.46,0.66,0,,682.68,0,179.32,NonCBD,18.642,55,25
64500500,Ultimate_TIS_Aggregated,Dubailand_(02),4,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.72,0,,516.91,0,287.64,NonCBD,10.688,55,25
64500600,Ultimate_TIS_Aggregated,Dubailand_(03),4,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.37,0.46,0,,763.92,0,145.62,NonCBD,23.343,55,25
64500700,Ultimate_TIS_Original,Dubailand_(54),3,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.52,0.6,0,,898.57,0,57.77,NonCBD,32.297,55,25
64500800,Ultimate_TIS_Original,Dubailand_(55),3,0,0,0,0,4.01,0,600,645,1,0,0,0,0.05,0,0,,0,1,1,0,0,0,0,6,0,0,0,,367.95,0,0,NonCBD,5.415,55,25
64500900,Ultimate_TIS_Original,Dubailand_(56),3,0,0,0,0,4.01,0,600,645,1,0,0,0,0.05,0,0,,0,1,1,0,0,0,0,6,0,0,0,,281.7,0,0,NonCBD,3.174,55,25
64501000,Ultimate_TIS_Original,Dubailand_(76),3,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.46,0.48,6,,309.18,0,108.31,NonCBD,3.824,55,25
64501100,Ultimate_TIS_Original,Dubailand_(77),3,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.41,0.5,62,,407.4,0,510.28,NonCBD,6.639,55,25
64501200,Ultimate_TIS_Original,Dubailand_(78),3,0,0,0,0.06,4.01,0,600,645,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.46,0.48,70,,392.38,0,628.23,NonCBD,6.158,55,25
64501300,,Dubailand_27_PHASE_3_(2015)_&_Sheikh's_Land_(01)_split,0,0,0,0,0.06,4.01,0,0,645,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.52,0.81,0,,361.9,0,95.08,NonCBD,5.239,55,25
64501400,,Dubailand_27_PHASE_3_(2015)_&_Sheikh's_Land_(01)_split,0,0,0,0,0.06,4.01,0,0,645,1,0,0,0,0.05,,0,64501400,1,1,,0,0,0,,6,0.51,0.78,0,,641.26,0,167.29,NonCBD,16.449,55,25
64501500,,Dubailand_27_PHASE_3_(2015)_&_Sheikh's_Land_(01)_split,0,0,0,0,0,4.01,0,0,645,1,0,0,0,0.05,,0,64501500,0,1,,0,0,0,,6,0,0,0,,310.58,0,0,NonCBD,3.858,55,25
64600100,Ultimate_TIS_Aggregated,Dubailand_(04),4,0,0,0,0.06,4.01,0,600,646,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.45,0,,483.83,0,6.02,NonCBD,9.364,55,25
64600200,Ultimate_TIS_Aggregated,Dubailand_(05),4,0,0,0,0.06,4.01,0,600,646,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.5,0.47,413,,519.64,0,535.64,NonCBD,10.801,55,25
64600300,Ultimate_TIS_Aggregated,Dubailand_(08),4,0,0,0,0.06,4.01,0,600,646,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.46,7,,360.46,0,0,NonCBD,5.197,55,25
64600400,Ultimate_TIS_Aggregated,Dubailand_(09),4,0,0,0,0.06,4.01,0,600,646,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0,0,0,,242.88,0,0,NonCBD,2.36,55,25
64600500,Ultimate_TIS_Aggregated,Dubailand_(10),4,0,0,0,0.06,4.01,0,600,646,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.44,0.58,870,,679.51,0,56.45,NonCBD,18.469,55,25
64600600,,Dubailand_(08)_split,0,0,0,0,0,4.01,0,0,646,1,0,0,0,0.05,,0,64600600,0,1,,0,0,0,,6,0,0,0,,366.17,0,0,NonCBD,5.363,55,25
64600700,,Dubailand_(10)_split,0,0,0,0,0.06,4.01,0,0,646,1,0,0,0,0.05,,0,,1,1,,0,2,6,,6,0,0,0,,420.57,0,0,NonCBD,7.075,55,25
64800100,Ultimate_TIS_Aggregated,Dubailand_(14),4,0,0,0,0.06,4.01,0,900,648,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.39,0.51,7,,536.87,0,231.07,NonCBD,11.529,55,25
64800200,Ultimate_TIS_Aggregated,Dubailand_(15),4,0,0,0,0.06,4.01,0,900,648,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.45,0,,527.45,0,28,NonCBD,11.128,55,25
64800300,Ultimate_TIS_Aggregated,Dubailand_(16),4,0,0,0,0.06,4.01,0,900,648,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.51,0.53,1,,554.64,0,20,NonCBD,12.305,55,25
64800400,Ultimate_TIS_Aggregated,Dubailand_(53)_Skycourts _01,4,0,0,0,0.06,4.01,0,900,648,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.37,0.54,302,,531.74,0,757,NonCBD,11.31,55,25
64800500,,Dubailand_(53)_Skycourts _01_split,0,0,0,0,0.06,4.01,0,0,648,1,0,0,0,0.05,,0,,1,1,,0,2,6,,6,0.39,0.56,302,,517.08,0,1226.36,NonCBD,10.695,55,25
64800600,,Dubailand_(14)_split,0,0,0,0,0.06,4.01,0,0,648,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.39,0.45,0,,813.27,0,2329.97,NonCBD,26.456,55,25
64800700,,Dubailand_(14)_split,0,0,0,0,0.06,4.01,0,0,648,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,496.41,0,6,NonCBD,9.857,55,25
64800800,,Dubailand_(14)_split,0,0,0,0,0.06,4.01,0,0,648,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.38,0.6,17,,459.23,0,253.94,NonCBD,8.436,55,25
64800900,,Dubailand_(14)_split,0,0,0,0,0.06,4.01,0,0,648,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.45,0.64,0,,534.78,0,207,NonCBD,11.439,55,25
64801000,,Dubailand_(15)_split,0,0,0,0,0,4.01,0,0,648,1,0,0,0,0.05,,0,,0,1,,0,0,0,,6,0,0,0,,442.39,0,0,NonCBD,7.828,55,25
64801100,,Dubailand_(16)_split,0,0,0,0,0.06,4.01,0,0,648,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.51,0.53,1,,646.7,0,24.07,NonCBD,16.729,55,25
66400100,Ultimate_TIS_Aggregated,Arabian_Ranches_(01)_I,4,0,0,0,0.06,4.01,0,664,664,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.38,0.45,1,,811.4,0,309.76,NonCBD,26.335,55,25
66400200,Ultimate_TIS_Aggregated,Arabian_Ranches_(02)_II,4,0,0,0,0.06,4.01,0,664,664,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.43,0.51,35,,807.3,0,277.81,NonCBD,26.069,55,25
66400300,,Arabian_Ranches_(02)_II_split,0,0,0,0,0.06,4.01,0,0,664,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0,0,0,,505.13,0,0,NonCBD,10.206,55,25
66500100,Ultimate_TIS_Aggregated,Dubailand_(17),4,0,0,0,0.06,4.01,0,900,665,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.52,0.81,0,,537.24,0,2.41,NonCBD,11.545,55,25
66500200,Ultimate_TIS_Aggregated,Dubailand_(18),4,0,0,0,0.06,4.01,0,900,665,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.37,0.46,0,,417.67,0,892.99,NonCBD,6.978,55,25
66500300,Ultimate_TIS_Aggregated,Dubailand_(19),4,0,0,0,0.06,4.01,0,900,665,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.47,0.59,13,,358.37,0,26.48,NonCBD,5.137,55,25
66500400,,Dubailand_(18)_split,0,0,0,0,0.06,4.01,0,0,665,1,0,0,0,0.05,,0,,1,1,,0,2,6,,6,0.36,0.45,0,,413.83,0,93.87,NonCBD,6.85,55,25
66500500,,Dubailand_(18)_split,0,0,0,0,0.06,4.01,0,0,665,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,483.86,0,1263.67,NonCBD,9.365,55,25
66500600,,Dubailand_(19)_split,0,0,0,0,0.06,4.01,0,0,665,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.43,0.58,114,,364.64,0,608.97,NonCBD,5.319,55,25
66500700,,Dubailand_(19)_split,0,0,0,0,0.06,4.01,0,0,665,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.41,0.5,54,,613.13,0,1013.34,NonCBD,15.037,55,25
66500800,,Dubailand_(17)_split,0,0,0,0,0.06,4.01,0,0,665,1,0,0,0,0.05,,0,,1,1,,0,2,6,,6,0.52,0.81,0,,515.51,0,2.41,NonCBD,10.63,55,25
67100100,Ultimate_Base_Original,Al_Barsha_(11),1,0,0,0,0.06,4.01,0,671,671,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0,0,0,,338.69,0,0,NonCBD,4.588,55,25
67100200,Ultimate_Base_Original,Al_Barsha_(12),1,0,0,0,0.06,4.01,0,671,671,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.39,0.53,11,,428.01,0,149.23,NonCBD,7.328,55,25
67100300,Ultimate_Base_Original,Al_Barsha_(13),1,0,0,0,0.06,4.01,0,671,671,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.38,0.46,0,,686.97,0,95.08,NonCBD,18.877,55,25
67100400,Ultimate_Base_Original,Al_Barsha_(14),1,0,0,0,0.06,4.01,0,671,671,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.45,1,,658,0,184.14,NonCBD,17.319,55,25
67100500,Ultimate_Base_Original,Al_Barsha_(15),1,0,0,0,0.06,4.01,0,671,671,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.5,0.77,0,,257.62,0,427.24,NonCBD,2.655,55,25
67100600,,Al_Barsha_(15)_split,0,0,0,0,0.06,4.01,0,0,671,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,209.99,0,140.81,NonCBD,1.764,55,25
67100700,,Al_Barsha_(15)_split,0,0,0,0,0.06,4.01,0,0,671,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,138.92,0,85.45,NonCBD,0.772,55,25
67200100,Ultimate_Base_Original,Al_Barsha_(10),1,0,0,0,0.06,4.01,0,672,672,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.37,0.45,1,,446.3,0,446.5,NonCBD,7.967,55,25
67200200,Ultimate_Base_Original,DuBio_Tech_(01),1,0,0,0,0.06,4.01,0,672,672,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.44,0.63,259,,724.44,0,2948.57,NonCBD,20.992,55,25
67200300,Ultimate_Base_Original,Al_Barsha_(16),1,0,0,0,0.06,4.01,0,672,672,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.37,0.47,0,,349.97,0,265.97,NonCBD,4.899,55,25
67200400,Ultimate_Base_Original,Al_Barsha_(17),1,0,0,0,0.06,4.01,0,672,672,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.37,0.47,0,,486.18,0,121.55,NonCBD,9.455,55,25
67200500,,DuBio_Tech_(01)_split,0,0,0,0,0.06,4.01,0,0,672,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.48,0.71,0,,127.59,0,64.99,NonCBD,0.651,55,25
67300100,Ultimate_Base_Original,South_Al_Barsha_Residential_(01),1,0,0,0,0.06,4.01,0,673,673,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.37,0.46,13,,494.2,0,633.04,NonCBD,9.769,55,25
67300200,Ultimate_TIS_Aggregated,Dubailand_(11),4,0,0,0,0.06,4.01,0,673,673,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.4,0.64,71,,652.66,0,4478.21,NonCBD,17.038,55,25
67300300,,Dubailand_(11)_split,0,0,0,0,0.06,4.01,0,0,673,1,0,0,0,0.05,,0,,1,1,,0,0,6,,6,0.45,0.55,10,,268.81,0,282.82,NonCBD,2.89,55,25
67400100,Ultimate_TIS_Original,Dubailand_(65),3,0,0,0,0.06,4.01,0,674,674,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.45,0,,267.9,0,178.12,NonCBD,2.871,55,25
67400200,Ultimate_TIS_Original,Dubailand_(67),3,0,0,0,0.06,4.01,0,674,674,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0,0,0,,148.08,0,0,NonCBD,0.877,55,25
67400300,Ultimate_TIS_Original,Dubailand_(68),3,0,0,0,0.06,4.01,0,674,674,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.46,0.47,4,,422.81,0,54.16,NonCBD,7.151,55,25
67400400,Ultimate_TIS_Original,Dubailand_(71),3,0,0,0,0.06,4.01,0,674,674,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.48,0.61,33,,308.04,0,634.24,NonCBD,3.796,55,25
67400500,Ultimate_TIS_Original,Dubailand_(72),3,0,0,0,0.06,4.01,0,674,674,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.48,0.67,108,,601.22,0,3995.61,NonCBD,14.459,55,25
67400600,Ultimate_TIS_Original,Dubailand_(73),3,0,0,0,0.06,4.01,0,674,674,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.44,0.61,132,,367.87,0,1452.62,NonCBD,5.413,55,25
67500100,Ultimate_TIS_Aggregated,Dubailand_(13),4,0,0,0,0.06,4.01,0,675,675,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.47,0.69,0,,478.61,0,340.59,NonCBD,9.163,55,25
67500200,Ultimate_TIS_Original,Dubailand_(69),3,0,0,0,0.06,4.01,0,674,675,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.47,0.6,141,,284.26,0,1042.23,NonCBD,3.232,55,25
67500300,Ultimate_TIS_Original,Dubailand_(74),3,0,0,0,0.06,4.01,0,674,675,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.36,0.45,0,,343.36,0,71.01,NonCBD,4.716,55,25
67500400,Ultimate_TIS_Original,Dubailand_(75),3,0,0,0,0.06,4.01,0,675,675,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.51,0.67,6,,447.83,0,324.94,NonCBD,8.022,55,25
67600100,Ultimate_TIS_Aggregated,Dubailand_(20),4,0,0,0,0.06,4.01,0,900,676,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.37,0.46,8,,725.54,0,717.28,NonCBD,21.056,55,25
67600200,,Dubailand_(20)_split,0,0,0,0,0.06,4.01,0,0,676,1,0,0,0,0.05,,0,67600200,1,1,,0,0,0,,6,0.37,0.49,17,,1005.87,0,1727.02,NonCBD,40.471,55,25
67600300,,Dubailand_(20)_split,0,0,0,0,0.06,4.01,0,0,676,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,233.45,0,46.94,NonCBD,2.18,55,25
67600400,,Dubailand_(20)_split,0,0,0,0,0.06,4.01,0,0,676,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.37,0.46,0,,457.86,0,132.38,NonCBD,8.385,55,25
68100100,Ultimate_TIS_Original,Jumeirah_Village_(05)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.45,0,,390.35,0,97.48,NonCBD,6.095,55,25
68100200,Ultimate_TIS_Original,Jumeirah_Village_(06)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.39,0.51,135,,467.74,0,1211.92,NonCBD,8.751,55,25
68100300,Ultimate_TIS_Original,Jumeirah_Village_(07)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.37,0.5,138,,509.04,0,1495.95,NonCBD,10.365,55,25
68100400,Ultimate_TIS_Original,Jumeirah_Village_(08)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.45,0,,161.42,0,95.08,NonCBD,1.042,55,25
68100500,Ultimate_TIS_Original,Jumeirah_Village_(09)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.39,0.5,61,,466.6,0,809.95,NonCBD,8.709,55,25
68100600,Ultimate_TIS_Original,Jumeirah_Village_(10)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.47,0.59,99,,403.23,0,2017.06,NonCBD,6.504,55,25
68100700,Ultimate_TIS_Original,Jumeirah_Village_(11)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.45,0.51,71,,468.85,0,1606.67,NonCBD,8.793,55,25
68100800,Ultimate_TIS_Original,Jumeirah_Village_(12)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.38,0.48,45,,408.42,0,809.95,NonCBD,6.672,55,25
68100900,Ultimate_TIS_Original,Jumeirah_Village_(13)_Circle,3,0,0,0,0.06,4.01,0,681,681,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.52,0.45,0,,219.27,0,531.95,NonCBD,1.923,55,25
68200100,Ultimate_TIS_Aggregated,Dubailand_(12),4,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0,0,0,,627.83,0,0,NonCBD,15.767,55,25
68200200,Ultimate_TIS_Original,Dubailand_(57),3,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.36,0.59,150,,296.37,0,355.03,NonCBD,3.513,55,25
68200300,Ultimate_TIS_Original,Dubailand_(58),3,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.52,0.45,1,,587.28,0,128.77,NonCBD,13.796,55,25
68200400,Ultimate_TIS_Original,Dubailand_(59),3,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.45,0,,462.01,0,4.81,NonCBD,8.538,55,25
68200500,Ultimate_TIS_Original,Dubailand_(60),3,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.51,0.5,5,,281.04,0,1158.97,NonCBD,3.159,55,25
68200600,Ultimate_TIS_Original,Dubailand_(61),3,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.49,0.45,0,,385.74,0,2084.46,NonCBD,5.952,55,25
68200700,Ultimate_TIS_Original,Dubailand_(62),3,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.52,0.8,0,,111.35,0,46.94,NonCBD,0.496,55,25
68200800,Ultimate_TIS_Original,Dubailand_(63),3,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.45,0.52,28,,382.51,0,562.03,NonCBD,5.853,55,25
68200900,Ultimate_TIS_Original,Dubailand_(64),3,0,0,0,0.06,4.01,0,682,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.44,0.57,67,,328.79,0,1155.36,NonCBD,4.324,55,25
68201000,Ultimate_TIS_Original,Dubailand_(66),3,0,0,0,0,4.01,0,674,682,1,0,0,0,0.05,0,0,,0,1,1,0,2,6,0,6,0,0,0,,590.55,0,0,NonCBD,13.95,55,25
68201100,Ultimate_TIS_Original,Dubailand_(70),3,0,0,0,0.06,4.01,0,674,682,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.36,0.45,0,,159.67,0,68.6,NonCBD,1.02,55,25
68201200,,Dubailand_(60)_split,0,0,0,0,0.06,4.01,0,0,682,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,129.29,0,34.9,NonCBD,0.669,55,25
68300100,Ultimate_TIS_Aggregated,Dubailand_(21),4,0,0,0,0.06,4.01,0,683,683,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.38,0.48,14,,756.22,0,204.59,NonCBD,22.875,55,25
68300200,,Dubailand_(21)_split,0,0,0,0,0.06,4.01,0,0,683,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,168.64,0,9.63,NonCBD,1.138,55,25
68300300,,Dubailand_(21)_split,0,0,0,0,0.06,4.01,0,0,683,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.36,0.45,0,,600.25,0,120.35,NonCBD,14.412,55,25
68300400,,Dubailand_(21)_split,0,0,0,0,0.06,4.01,0,0,683,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.42,0.58,0,,468.23,0,66.19,NonCBD,8.77,55,25
68300500,,Dubailand_(21)_split,0,0,0,0,0.06,4.01,0,0,683,1,0,0,0,0.05,,0,,1,1,,0,0,0,,6,0.52,0.81,0,,781.14,0,38.51,NonCBD,24.407,55,25
68400100,Ultimate_TIS_Aggregated,Jumeirah_Village_(01)_Triangle,4,0,0,0,0.06,4.01,0,684,684,1,0,0,0,0.05,0,0,,1,1,1,0,2,6,0,6,0.36,0.45,0,,312.86,0,1231.18,NonCBD,3.915,55,25
68400200,Ultimate_TIS_Aggregated,Jumeirah_Village_(02)_Triangle,4,0,0,0,0.06,4.01,0,684,684,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.38,0.59,791,,360.2,0,1309.4,NonCBD,5.19,55,25
68400300,Ultimate_TIS_Aggregated,Jumeirah_Village_(03)_Triangle,4,0,0,0,0.06,4.01,0,684,684,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.37,0.45,0,,423.7,0,108.31,NonCBD,7.181,55,25
68400400,Ultimate_TIS_Aggregated,Jumeirah_Village_(04)_Triangle,4,0,0,0,0.06,4.01,0,684,684,1,0,0,0,0.05,0,0,,1,1,1,0,0,0,0,6,0.37,0.46,11,,484.01,0,312.91,NonCBD,9.371,55,25
