TAZ No., Sector , Community ,DP_DayTimePopulation,DP_POPULATION,DP_TOURIST,DP_ExT_POPULATION,DP_PopExcl.Lab,DP_Total_Emp,DP_Work_M,DP_Work_L,DP_Work_O,DP_BUSINESS,DP_MALL,DP_SHOPPING,DP_PERSONALB,DP_VISITING,DP_OTHERS,DP_ESCORT,DP_PRIMARYS,DP_SECONDS,DP_UNIVERSITY,DP_TOURPOI,DP_01Local_male,DP_02Local_female,DP_03Exp_m_CA_HI,DP_04Exp_m_CA_MI,DP_05Exp_m_CA_LI,DP_06Exp_m_NCA_MI,DP_07Exp_m_NCA_LI,DP_08Exp_f_CA_HI,DP_09Exp_f_CA_MI,DP_10Exp_f_CA_LI,DP_11Exp_f_NCA_MI,DP_12Exp_f_NCA_LI,DP_13Local_P1,DP_15Expat_P1,DP_14Local_P2,DP_16Expat_P2,DP_17Students,DP_18Retired,DP_19LabC_CA,DP_20LabC_NCA,DP_21LabO_CA,DP_22LabO_NCA,DP_23VISITORS_TOURISTS,DP_24VISITORS_ BUSINESS, DC_70COMMCARWP , DC_71SPGENCOMCAR , DC_72JFZ , DC_JFZ , NUMPERSONS(RB) , NUMPERSONS(RT) , NUMPERSONS(VB) , NUMPERSONS(VT) , Airport Zone , AttrAirport_AM , AttrAirport_LT , AttrAirport_PM , DE_50EXTCOM_SHARJAH , DE_51EXTCOM_ABUDHABI , DE_52EXTCOM_OTHEREMIRATES , DE_53EXTREST_SHARJAH , DE_54EXTREST_ABUDHABI , DE_55EXTREST_OTHEREMIRATES , DE_56Ext_LowIncComm_Car , DE_57Ext_LowIncComm_NoCar , ORIGINTRAFFICCORRECTION , CALIFACTOREXTWORKPLACES , ShareWorkplaceTyp1 , ShareWorkplacesAM , ZoneParkType , CarParkCostPerHour 
34200200,31,342," 1,283 "," 1,271 ", 12 , - ," 1,271 ", 210 , 122 , 52 , 36 , 122 , - , 13 , 8 ," 1,271 ", 13 , - , - , - , - , - , 129 , 136 , 13 , 77 , 45 , 48 , 152 , 83 , 61 , 35 , 72 , 111 , 44 , 67 , 47 , 43 , 48 , 60 , - , - , - , - , 11 , 1 , 122 , - , - , - , 3 , 15 , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.71 , 0.38 , NonCBD , - 
34200300,31,342, 847 , 480 , 367 , - , 480 ," 1,597 "," 1,031 ", 34 , 532 ," 1,031 ", - , 163 , 338 , 480 , 262 , - , - , - , - , - , 49 , 52 , 5 , 29 , 17 , 18 , 58 , 31 , 23 , 13 , 27 , 42 , 16 , 25 , 18 , 16 , 18 , 23 , - , - , - , - , 327 , 40 ," 1,031 ", - , - , - , 1 , 6 , 18 , 100 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.55 , 0.45 , NonCBD , - 
34200400,31,342," 1,385 "," 1,372 ", 13 , - ," 1,372 ", 258 , 93 , 152 , 13 , 93 , - , 1 , 6 ," 1,372 ", 2 , - , - , - , - , - , 139 , 147 , 14 , 83 , 49 , 52 , 164 , 89 , 66 , 38 , 78 , 120 , 47 , 73 , 50 , 46 , 52 , 65 , - , - , - , - , 12 , 1 , 93 , - , - , - , 3 , 16 , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.64 , 0.40 , NonCBD , - 
34200500,31,342," 1,061 "," 1,051 ", 10 , - ," 1,051 ", 171 , 90 , 60 , 20 , 90 , 55 , 8 , 6 ," 1,051 ", 10 , - , - , - , - , - , 107 , 112 , 11 , 63 , 37 , 40 , 126 , 68 , 51 , 29 , 60 , 92 , 36 , 56 , 38 , 35 , 40 , 50 , - , - , - , - , 9 , 1 , 90 , - , - , - , 2 , 12 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.65 , 0.44 , NonCBD , - 
34200600,31,342," 1,204 "," 1,193 ", 11 , - ," 1,193 ", 207 , 135 , 30 , 42 , 135 , - , 11 , 11 ," 1,193 ", 21 , - , - , - , - , - , 121 , 128 , 12 , 72 , 42 , 45 , 143 , 78 , 58 , 33 , 68 , 104 , 41 , 63 , 44 , 40 , 45 , 56 , - , - , - , - , 10 , 1 , 135 , - , - , - , 2 , 14 , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.65 , 0.43 , NonCBD , - 
34200700,31,342, 705 , 698 , 7 , - , 698 ," 1,265 "," 1,033 ", 35 , 197 ," 1,033 ", 364 , 43 , 244 , 698 , 79 , 52 , 23 , 29 , - , - , 71 , 75 , 7 , 42 , 25 , 26 , 83 , 46 , 34 , 19 , 40 , 61 , 24 , 37 , 26 , 23 , 26 , 33 , - , - , - , - , 6 , 1 ," 1,033 ", - , - , - , 1 , 8 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.72 , 0.39 , NonCBD , - 
34200800,31,342," 1,331 "," 1,319 ", 12 , - ," 1,319 ", 809 , 562 , 127 , 120 , 562 , - , 15 , 57 ," 1,319 ", 51 , - , - , - , - , - , 134 , 141 , 14 , 79 , 47 , 50 , 158 , 86 , 64 , 37 , 75 , 115 , 45 , 70 , 48 , 44 , 50 , 62 , - , - , - , - , 11 , 1 , 562 , - , - , - , 3 , 15 , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.55 , 0.48 , NonCBD , - 
34200900,31,342, - , - , - , - , - ," 1,625 ", 455 ," 1,130 ", 40 , 455 , - , 11 , 44 , - , 15 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 455 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.58 , 0.42 , NonCBD , - 
34201000,31,342, 482 , 478 , 4 , - , 478 , - , - , - , - , - , - , - , - , 478 , - , - , - , - , - , - , 49 , 51 , 5 , 29 , 17 , 18 , 57 , 31 , 23 , 13 , 27 , 42 , 16 , 25 , 18 , 16 , 18 , 23 , - , - , - , - , 4 , - , - , - , - , - , 1 , 6 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , - , - , NonCBD , - 
34201100,31,342, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , NonCBD , - 
34300100,31,343, 377 , 373 , 4 , - , 373 , 187 , 102 , 22 , 63 , 102 , - , 34 , 7 , 373 , 38 , 33 , 15 , 18 , - , - , 24 , 29 , 5 , 31 , 18 , 19 , 61 , 24 , 17 , 10 , 21 , 32 , 9 , 23 , 9 , 14 , 11 , 16 , - , - , - , - , 3 , 1 , 102 , - , - , - , 1 , 4 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.57 , 0.41 , NonCBD , - 
34300200,31,343, 367 , 363 , 4 , - , 363 , 40 , 8 , 32 , - , 8 , - , - , - , 363 , - , 25 , 11 , 14 , - , - , 23 , 28 , 5 , 30 , 18 , 19 , 59 , 23 , 17 , 10 , 20 , 31 , 8 , 22 , 9 , 14 , 11 , 16 , - , - , - , - , 3 , 1 , 8 , - , - , - , 1 , 4 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.36 , NonCBD , - 
34300300,31,343, 334 , 331 , 3 , - , 331 , 246 , 168 , 27 , 51 , 168 , - , 15 , 10 , 331 , 30 , 42 , 18 , 24 , - , - , 21 , 26 , 5 , 27 , 16 , 17 , 54 , 21 , 16 , 9 , 18 , 28 , 8 , 20 , 8 , 13 , 10 , 14 , - , - , - , - , 3 , - , 168 , - , - , - , 1 , 4 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.65 , 0.47 , NonCBD , - 
34300400,31,343, 469 , 464 , 5 , - , 464 , 152 , 117 , 11 , 24 , 117 , - , 1 , 11 , 464 , 47 , 668 , 301 , 367 , - , - , 30 , 36 , 7 , 38 , 22 , 24 , 76 , 29 , 22 , 12 , 26 , 39 , 11 , 28 , 12 , 18 , 14 , 20 , - , - , - , - , 4 , 1 , 117 , - , - , - , 1 , 5 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.47 , NonCBD , - 
34300500,31,343, 378 , 374 , 4 , - , 374 , 68 , 14 , 54 , - , 14 , - , - , - , 374 , - , - , - , - , - , - , 24 , 29 , 5 , 31 , 18 , 19 , 61 , 24 , 18 , 10 , 21 , 32 , 9 , 23 , 9 , 14 , 11 , 16 , - , - , - , - , 3 , 1 , 14 , - , - , - , 1 , 4 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.36 , NonCBD , - 
34300600,31,343, 377 , 373 , 4 , - , 373 , 153 , 93 , - , 60 , 93 , - , 34 , 8 , 373 , 38 , - , - , - , - , - , 24 , 29 , 5 , 31 , 18 , 19 , 61 , 24 , 17 , 10 , 21 , 32 , 9 , 23 , 9 , 14 , 11 , 16 , - , - , - , - , 3 , 1 , 93 , - , - , - , 1 , 4 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.62 , 0.41 , NonCBD , - 
34300700,31,343, 579 , 573 , 6 , - , 573 , 428 , 291 , - , 137 , 291 , - , 42 , 29 , 573 , 81 , - , - , - , - , - , 37 , 44 , 8 , 47 , 28 , 29 , 94 , 36 , 27 , 15 , 32 , 49 , 13 , 35 , 14 , 22 , 18 , 25 , - , - , - , - , 5 , 1 , 291 , - , - , - , 1 , 7 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.51 , 0.46 , NonCBD , - 
34300800,31,343, 256 , 254 , 2 , - , 254 , 41 , 11 , 30 , - , 11 , - , - , - , 254 , - , 55 , 25 , 30 , - , - , 16 , 20 , 4 , 21 , 12 , 13 , 41 , 16 , 12 , 7 , 14 , 22 , 6 , 15 , 6 , 10 , 8 , 11 , - , - , - , - , 2 , - , 11 , - , - , - , 1 , 3 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.36 , NonCBD , - 
34300900,31,343, 377 , 373 , 4 , - , 373 , 18 , 17 , - , 1 , 17 , - , - , 2 , 373 , - , 55 , 25 , 30 , - , - , 24 , 29 , 5 , 31 , 18 , 19 , 61 , 24 , 17 , 10 , 21 , 32 , 9 , 23 , 9 , 14 , 11 , 16 , - , - , - , - , 3 , 1 , 17 , - , - , - , 1 , 4 , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.74 , 0.36 , NonCBD , - 
34301000,31,343," 3,774 "," 3,729 ", 45 , - ," 3,729 "," 1,933 "," 1,364 ", - , 569 ," 1,364 ", - , 212 , 145 ," 3,729 ", 364 , 52 , 23 , 29 , 25 , - , 240 , 287 , 53 , 307 , 181 , 192 , 609 , 237 , 175 , 101 , 206 , 317 , 86 , 227 , 93 , 144 , 114 , 160 , - , - , - , - , 38 , 7 ," 1,364 ", - , - , - , 8 , 43 , 1 , 7 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.53 , 0.43 , NonCBD , - 
34301100,31,343, 11 , 11 , - , - , 11 , 282 , 256 , - , 25 , 256 , - , - , 26 , 11 , 6 ," 2,126 ", 957 ," 1,169 ", - , - , 1 , 1 , 0 , 1 , 1 , 1 , 2 , 1 , 0 , 0 , 1 , 1 , 0 , 1 , 0 , 0 , 0 , 0 , - , - , - , - , - , - , 256 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.63 , 0.37 , NonCBD , - 
34301200,31,343, - , - , - , - , - , 376 , 134 , 242 , - , 134 , - , - , 13 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 134 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.36 , NonCBD , - 
34301300,31,343, - , - , - , - , - , 723 , 294 , 410 , 19 , 294 , - , - , 29 , - , 18 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 294 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.41 , NonCBD , - 
34301400,31,343, 90 , 89 , 1 , - , 89 , 5 , 2 , - , 2 , 2 , - , 1 , - , 89 , 1 , - , - , - , - , - , 6 , 7 , 1 , 7 , 4 , 5 , 15 , 6 , 4 , 2 , 5 , 8 , 2 , 5 , 2 , 3 , 3 , 4 , - , - , - , - , 1 , - , 2 , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.60 , 0.36 , NonCBD , - 
34301500,31,343, 69 , 68 , 1 , - , 68 , - , - , - , - , - , - , - , - , 68 , - , - , - , - , - , - , 4 , 5 , 1 , 6 , 3 , 3 , 11 , 4 , 3 , 2 , 4 , 6 , 2 , 4 , 2 , 3 , 2 , 3 , - , - , - , - , 1 , - , - , - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , - , - , NonCBD , - 
34301600,31,343, 199 , 197 , 2 , - , 197 ," 1,206 ", 929 , - , 277 , 929 ," 2,597 ", 207 , 93 , 197 , 234 , - , - , - , - , 600 , 13 , 15 , 3 , 16 , 10 , 10 , 32 , 12 , 9 , 5 , 11 , 17 , 5 , 12 , 5 , 8 , 6 , 8 , - , - , - , - , 2 , - , 929 , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.67 , 0.40 , NonCBD , - 
34301700,31,343, - , - , - , - , - , 206 , 75 , 131 , - , 75 , - , - , 7 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 75 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.46 , 0.37 , NonCBD , - 
34301800,31,343, - , - , - , - , - ," 3,341 "," 1,196 "," 2,145 ", - ," 1,196 ", - , - , 119 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,196 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.37 , NonCBD , - 
34301900,31,343, - , - , - , - , - , 197 , 168 , - , 29 , 168 , - , - , 17 , - , 48 ," 1,395 ", 628 , 767 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 168 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.46 , NonCBD , - 
34302000,31,343, 461 , 197 , 264 , - , 197 ," 1,417 "," 1,226 ", - , 190 ," 1,226 ", - , 1 , 295 , 197 , 8 , - , - , - , - , - , 13 , 15 , 3 , 16 , 10 , 10 , 32 , 12 , 9 , 5 , 11 , 17 , 5 , 12 , 5 , 8 , 6 , 8 , - , - , - , - , 221 , 43 ," 1,226 ", - , - , - , - , 2 , 13 , 73 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.78 , 0.48 , NonCBD , - 
34302100,31,343, - , - , - , - , - ," 1,142 "," 1,000 ", - , 142 ," 1,000 ", - , 12 , 100 , - , 12 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,000 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.80 , 0.51 , NonCBD , - 
34302200,31,343, - , - , - , - , - , 45 , 8 , 37 , - , 8 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 8 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.45 , 0.36 , NonCBD , - 
34302300,31,343, 596 , 268 , 328 , - , 268 ," 3,304 "," 2,329 ", - , 975 ," 2,329 ", - , 309 , 528 , 268 , 340 , - , - , - , - , - , 17 , 21 , 4 , 22 , 13 , 14 , 44 , 17 , 13 , 7 , 15 , 23 , 6 , 16 , 7 , 10 , 8 , 11 , - , - , - , - , 279 , 49 ," 2,329 ", - , - , - , 1 , 3 , 10 , 56 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.68 , 0.43 , NonCBD , - 
34302400,31,343, 197 , 195 , 2 , - , 195 , 106 , 22 , 83 , 1 , 22 , - , 1 , 2 , 195 , 1 , - , - , - , - , - , 13 , 15 , 3 , 16 , 9 , 10 , 32 , 12 , 9 , 5 , 11 , 17 , 5 , 12 , 5 , 7 , 6 , 8 , - , - , - , - , 2 , - , 22 , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.47 , 0.37 , NonCBD , - 
34302500,31,343, 171 , 170 , 1 , - , 170 , 23 , 20 , - , 2 , 20 , - , - , 2 , 170 , - , - , - , - , - , - , 11 , 13 , 2 , 14 , 8 , 9 , 28 , 11 , 8 , 5 , 9 , 15 , 4 , 10 , 4 , 7 , 5 , 7 , - , - , - , - , 1 , - , 20 , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.81 , 0.52 , NonCBD , - 
34302600,31,343, 107 , 106 , 1 , - , 106 ," 1,863 "," 1,285 ", 270 , 308 ," 1,285 "," 1,089 ", 147 , 129 , 106 , 172 , - , - , - , - , - , 7 , 8 , 2 , 9 , 5 , 5 , 17 , 7 , 5 , 3 , 6 , 9 , 2 , 6 , 3 , 4 , 3 , 5 , - , - , - , - , 1 , - ," 1,285 ", - , - , - , - , 1 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.70 , 0.47 , NonCBD , - 
34302700,31,343," 1,712 "," 1,696 ", 16 , - ," 1,696 "," 1,472 "," 1,128 ", - , 344 ," 1,128 ", - , 78 , 113 ," 1,696 ", 311 , - , - , - , - , - , 109 , 131 , 24 , 140 , 82 , 87 , 277 , 108 , 79 , 46 , 94 , 144 , 39 , 103 , 42 , 66 , 52 , 73 , - , - , - , - , 14 , 2 ," 1,128 ", - , - , - , 3 , 20 , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.57 , 0.46 , NonCBD , - 
34302800,31,343, - , - , - , - , - , 901 , 656 , 85 , 160 , 656 , - , 30 , 66 , - , 73 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 656 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.65 , 0.49 , NonCBD , - 
34302900,31,343, 773 , 528 , 245 , - , 528 ," 3,331 "," 2,343 ", - , 988 ," 2,343 ", 117 , 234 , 387 , 528 , 874 , - , - , - , - , 600 , 34 , 41 , 8 , 43 , 26 , 27 , 86 , 34 , 25 , 14 , 29 , 45 , 12 , 32 , 13 , 20 , 16 , 23 , - , - , - , - , 205 , 40 ," 2,343 ", - , - , - , 1 , 6 , 12 , 66 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.50 , 0.47 , NonCBD , - 
34500100,31,345," 1,150 ", 610 , 540 , - , 610 ," 1,768 "," 1,282 ", 285 , 200 ," 1,282 ", - , 36 , 478 , 610 , 109 , - , - , - , - , - , 7 , 4 , 89 , 84 , 27 , 6 , 58 , 89 , 61 , 32 , 15 , 24 , 2 , 47 , 2 , 30 , 10 , 23 , - , - , - , - , 481 , 59 ," 1,282 ", - , - , - , 1 , 7 , 26 , 148 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.61 , 0.49 , NonCBD , - 
34500200,31,345, - , - , - , - , - ," 4,446 "," 3,581 ", 215 , 651 ," 3,581 ", - , 313 , 357 , - , 545 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 3,581 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.65 , 0.46 , NonCBD , - 
34500300,31,345, 300 , - , 300 , - , - ," 3,373 "," 2,957 ", 90 , 326 ," 2,957 ", - , 40 , 491 , - , 143 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 267 , 33 ," 2,957 ", - , - , - , - , - , 15 , 82 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.72 , 0.51 , NonCBD , - 
34500400,31,345," 5,514 "," 5,462 ", 52 , - ," 5,462 "," 2,630 "," 1,672 ", 645 , 313 ," 1,672 ", - , 180 , 167 ," 5,462 ", 386 , 47 , 21 , 26 , 46 , - , 59 , 37 , 797 , 755 , 244 , 54 , 522 , 796 , 547 , 291 , 137 , 212 , 16 , 417 , 17 , 265 , 93 , 203 , - , - , - , - , 47 , 5 ," 1,672 ", - , - , - , 11 , 64 , 1 , 8 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.50 , 0.47 , NonCBD , - 
34500500,31,345," 5,028 "," 1,567 "," 3,461 ", - ," 1,567 "," 7,267 "," 4,368 "," 1,582 "," 1,317 "," 4,368 ", - ," 2,281 "," 2,815 "," 1,567 "," 2,286 ", 54 , 24 , 30 , 54 , 600 , 17 , 10 , 229 , 217 , 70 , 15 , 150 , 228 , 157 , 83 , 39 , 61 , 5 , 120 , 5 , 76 , 27 , 58 , - , - , - , - ," 3,086 ", 375 ," 4,368 ", - , - , - , 3 , 18 , 159 , 900 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.56 , 0.41 , NonCBD , - 
34500600,31,345," 3,972 "," 3,660 ", 312 , - ," 3,660 "," 1,893 "," 1,429 ", 195 , 269 ," 1,429 ", - , 154 , 325 ," 3,660 ", 220 , - , - , - , - , - , 40 , 25 , 534 , 506 , 163 , 36 , 350 , 534 , 367 , 195 , 92 , 142 , 11 , 279 , 11 , 177 , 62 , 136 , - , - , - , - , 278 , 34 ," 1,429 ", - , - , - , 8 , 43 , 14 , 81 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.66 , 0.45 , NonCBD , - 
34500700,31,345, 171 , 170 , 1 , - , 170 ," 1,140 ", 373 , 737 , 30 , 373 , - , - , 40 , 170 , 69 , - , - , - , - , - , 2 , 1 , 25 , 23 , 8 , 2 , 16 , 25 , 17 , 9 , 4 , 7 , 0 , 13 , 1 , 8 , 3 , 6 , - , - , - , - , 1 , - , 373 , - , - , - , - , 2 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.46 , 0.45 , NonCBD , - 
34500800,31,345," 2,189 "," 1,926 ", 263 , - ," 1,926 "," 1,052 ", 888 , 36 , 129 , 888 , - , - , 250 ," 1,926 ", 207 , - , - , - , - , - , 21 , 13 , 281 , 266 , 86 , 19 , 184 , 281 , 193 , 103 , 48 , 75 , 6 , 147 , 6 , 93 , 33 , 71 , - , - , - , - , 234 , 29 , 888 , - , - , - , 4 , 22 , 12 , 70 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.56 , 0.50 , NonCBD , - 
34500900,31,345, 373 , - , 373 , - , - ," 40,765 "," 29,861 "," 2,365 "," 8,539 "," 29,861 "," 231,869 "," 11,107 "," 3,231 ", - ," 12,438 ", - , - , - , - ," 30,100 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 332 , 41 ," 29,861 ", - , - , - , - , - , 18 , 103 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.57 , 0.40 , NonCBD , - 
34501000,31,345," 1,630 ", - ," 1,630 ", - , - ," 6,376 "," 5,070 ", 283 ," 1,023 "," 5,070 ", 575 , 329 ," 1,574 ", - , 852 , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 1,451 ", 179 ," 5,070 ", - , - , - , - , - , 79 , 448 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.55 , 0.47 , NonCBD , - 
34501100,31,345," 3,505 "," 2,712 ", 793 , - ," 2,712 "," 2,682 "," 1,622 ", 740 , 321 ," 1,622 ", - , 165 , 662 ," 2,712 ", 324 , 121 , 54 , 67 , - , - , 29 , 18 , 396 , 375 , 121 , 27 , 259 , 396 , 272 , 144 , 68 , 105 , 8 , 207 , 8 , 132 , 46 , 101 , - , - , - , - , 706 , 87 ," 1,622 ", - , - , - , 6 , 32 , 38 , 215 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.52 , 0.47 , NonCBD , - 
34501200,31,345," 2,265 "," 2,008 ", 257 , - ," 2,008 "," 1,089 ", 943 , 32 , 114 , 943 , - , 13 , 250 ," 2,008 ", 46 , - , - , - , - , - , 22 , 13 , 293 , 278 , 90 , 20 , 192 , 293 , 201 , 107 , 50 , 78 , 6 , 153 , 6 , 97 , 34 , 75 , - , - , - , - , 229 , 28 , 943 , - , - , - , 4 , 23 , 12 , 68 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.70 , 0.51 , NonCBD , - 
34501300,31,345, - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , - , - , NonCBD , - 
34600100,31,346," 3,525 "," 3,197 ", 328 , - ," 3,197 "," 1,148 ", 494 , 511 , 143 , 494 , - , 86 , 319 ," 3,197 ", 97 , - , - , - , - , - , 15 , 11 , 118 , 766 , 55 , 49 , 342 , 99 , 509 , 150 , 282 , 218 , 4 , 248 , 5 , 158 , 52 , 116 , - , - , - , - , 279 , 49 , 494 , - , - , - , 7 , 37 , 10 , 56 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.53 , 0.42 , NonCBD , - 
34600200,31,346," 2,471 ", - ," 2,471 ", - , - ," 7,540 "," 5,900 ", 503 ," 1,137 "," 5,900 ", - , 222 ," 2,197 ", - , 834 , - , - , - , - ," 1,300 ", - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - , - ," 2,067 ", 404 ," 5,900 ", - , - , - , - , - , 120 , 679 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.57 , 0.49 , NonCBD , - 
34600300,31,346, 992 , 605 , 387 , - , 605 ," 2,147 "," 1,863 ", 62 , 222 ," 1,863 ", - , 31 , 533 , 605 , 75 , - , - , - , - , - , 3 , 2 , 22 , 145 , 10 , 9 , 65 , 19 , 97 , 28 , 53 , 41 , 1 , 47 , 1 , 30 , 10 , 22 , - , - , - , - , 329 , 58 ," 1,863 ", - , - , - , 1 , 7 , 12 , 66 , - , - , - , - , - , - , - , - , - , - , - , - , 1.00 , 0.01 , 0.72 , 0.51 , NonCBD , - 
